accession	pairwise_score	pairwise_pct	multiple_pct	entropy
PF17805.8	0.03436409566050558	0.22082525894202484	0.33584534731323723	1.9168850959122286
PF14521.13	0.28281178435406734	0.25996691003766365	0.3872832369942196	1.7723031077576843
PF28413.1	0.4598634224133599	0.3274106773652812	0.4317738791423002	1.156769525221594
PF25052.2	-0.5733996922893411	0.20380739580466836	0.3037525354969574	1.5867311832045081
PF21127.5	-0.973707685361332	0.2171341993310618	0.2913374913374913	1.149977408974547
PF18388.7	2.276109889353272	0.4468006051101396	0.5715679895901106	1.5157077647657444
PF27748.1	1.253078285705839	0.4003267746562538	0.5193984306887532	1.4075941334626842
PF02807.21	-0.07550707150266475	0.2736715495503322	0.37926403438087564	1.3232247316248353
PF07345.17	1.9569299716484911	0.4449605060251887	0.5920634920634921	1.6100212654785726
PF27912.1	-0.821561121592349	0.23279635118272685	0.3020833333333333	0.8638860528907725
PF28409.1	2.2547717953004223	0.48900069451108297	0.6088527551942187	1.337057364826951
PF03472.22	-0.5255692141858774	0.14434658936495992	0.2527509734213645	2.5559056154600417
PF16558.11	0.021589936808463415	0.257421527046335	0.372161480235492	1.6533362008298769
PF01356.26	0.28578354521342947	0.2640425600082093	0.388640873015873	1.8228753666094122
PF09713.16	1.7775592472422652	0.38395030623203114	0.5207792207792208	1.8294001742942747
PF02310.25	-1.4124335420310143	0.11640587284471168	0.2096400327242978	1.8714613739640973
PF07707.22	0.9312229597769144	0.25920082431127894	0.39926447073872723	2.490664919284124
PF26017.1	1.0372622662386655	0.2926123956766464	0.41928086589616587	2.0011273109930903
PF13004.14	-1.8590615333675051	0.09891623830383779	0.17974180734856007	1.5682206204295948
PF04355.19	-0.1028256068454205	0.21209294915717317	0.32124662870842075	1.972159665956603
PF27177.1	-0.10019145857716538	0.1890835040772306	0.31286821705426354	2.1677503971035748
PF01337.25	-0.5591071005059548	0.1773330196377677	0.2860122968818621	2.015890048751077
PF07584.17	-0.8207670629367637	0.18479717961175726	0.28316128316128314	1.6732984894749934
PF08031.18	-0.10879140429093404	0.2547484556889682	0.37027027027027026	1.526136165029012
PF23349.3	0.40478128210132086	0.2869397035289845	0.4174342105263158	1.5655129425579755
PF23361.2	0.27456973271394924	0.2891794484298455	0.394375	1.3672502456582551
PF26011.1	0.5635924163052144	0.2035258552950615	0.32553707553707556	2.507557672029469
PF13364.13	-0.92295877345616	0.1674566418247592	0.2778735632183908	1.6261100510595006
PF21317.4	0.5754336173818314	0.3205651735256397	0.43318423259714844	1.4802814354648777
PF21784.4	-0.4191769572887604	0.18140101419483884	0.29184023523646163	2.0176629889068725
PF21469.4	0.23811101985281952	0.22851354627965897	0.3642105263157895	2.234603485095654
PF27654.1	-0.5291078292731745	0.23263780161029501	0.33382594417077177	1.4008980431622162
PF25783.2	0.795595106906453	0.2963073675388278	0.4177304964539007	1.9208582225140007
PF19078.7	0.3852988435272608	0.29536407972962736	0.4179389312977099	1.5152092778183377
PF19077.7	0.5036976659444329	0.27426436492809203	0.40118611547182975	1.9851566397556604
PF17961.8	-1.5271732311520452	0.1155911409867728	0.20021929824561405	1.4613703213253544
PF02785.26	0.33194132595169973	0.2725061549406423	0.38186593582277034	1.7231446594899642
PF00653.28	-1.0155996789980528	0.1784020341390487	0.2575827205882353	1.416888645383441
PF16547.11	0.974263100937707	0.3259970631532853	0.45870755750273823	1.9721652707668589
PF12130.14	0.14707308881649628	0.25615124978932297	0.3706627680311891	1.716580018355322
PF17962.8	0.02446204708896128	0.20846968130821195	0.32975912975912974	1.9613914742072984
PF08000.18	0.40695783162729154	0.2895509766921264	0.40764331210191085	1.634244936770424
PF06713.18	0.2627914108798325	0.22982239506548402	0.3668076109936575	2.1732081963288645
PF23491.2	1.8894571967275497	0.4096741870907972	0.5467441860465116	1.7735652281753447
PF00533.34	-1.8398646227929667	0.08189782626860746	0.16022428001019454	1.8228419480724374
PF23294.2	1.436392077003613	0.40931156615785047	0.5354239256678281	1.4417707637952832
PF26052.1	1.4614709266119925	0.3723905723905724	0.5291582491582492	1.7852370124498278
PF00439.31	-1.5294123698555224	0.10364732137771449	0.19252032520325205	1.6883890169357736
PF21188.3	1.0020155599430798	0.3040162864161732	0.4340277777777778	1.8940161590371638
PF08381.17	2.1043603631754455	0.43406235955788836	0.5627118644067797	1.615514976699175
PF27212.1	1.4564512307099908	0.33797869979943046	0.47729952830188677	2.087668263537677
PF20442.4	1.0763449599294637	0.3185413025096841	0.4594325535092086	1.831734180742332
PF25973.1	1.8697896916890637	0.43045286101908536	0.5735545500251382	1.693065894942324
PF25984.1	0.9613147153603849	0.3138399157273348	0.44787721746063386	1.7993403034350643
PF26567.1	0.3664412505020583	0.25690779278423403	0.37854700854700857	1.9562820692825589
PF09792.15	0.07422967510961762	0.24565073630785067	0.3706293706293706	1.8312525850587733
PF28289.1	2.529110219801515	0.4968119757051469	0.6256075079604492	1.4599263873761579
PF21221.5	1.8398684866980326	0.44442329462174734	0.5574746873138773	1.5061934004841677
PF07654.22	0.6464979165069394	0.25698482427503516	0.3838915470494418	2.1720661890689144
PF00130.29	-0.1647003443588034	0.20306271949150156	0.3044831880448319	1.9583875913889683
PF22705.3	1.6133961712688487	0.3812187020964259	0.5038858049167327	1.6833125129696
PF25338.2	-0.021890481657074193	0.2348391918733243	0.3444736842105263	1.6299387167596706
PF27898.1	-1.5791326663652825	0.15704615052707258	0.23093156466686765	0.9138440113003695
PF01413.26	1.7175421281536891	0.40050028221317524	0.5168803418803419	1.7667351514826801
PF15025.13	0.003513785751675406	0.27461897122493345	0.3862780644261609	1.3404789397847747
PF21309.4	1.9309257269608013	0.4032163033306762	0.5387481371087929	1.6037545227248613
PF27776.1	-0.943332396420082	0.18537032843269052	0.255674049767569	1.1437624697436708
PF09732.15	1.398268817652332	0.41198756277321946	0.5148809523809523	1.071737971600269
PF00028.24	-0.7049021599149388	0.16017767310552763	0.2731501057082452	2.121884720487188
PF16184.12	-0.7163150694457255	0.18270141123407826	0.27880859375	1.7439044596218736
PF17892.8	0.2618616770282919	0.2931326079461337	0.41096563011456627	1.403228010804104
PF25374.1	0.22413383307635293	0.2895062391920092	0.3978894173602854	1.429029839491621
PF07887.17	1.291350844453687	0.3740719762806691	0.5037061994609164	1.6162530764031429
PF20452.4	0.6692436300771092	0.24362327878655882	0.38421955403087477	2.3237542443229806
PF20451.4	2.375408679092665	0.4797592979228644	0.6125239267158873	1.542217012435321
